id,"partid","session","color",type,number_of_clicks,exploded,trial,payoff
277,"p6dmjfib30","6sgovhek5asjemsn9kia2ord41","blue",64,18,0,7,18.0000
278,"p6dmjfib30","6sgovhek5asjemsn9kia2ord41","blue",64,30,0,8,30.0000
279,"p6dmjfib30","6sgovhek5asjemsn9kia2ord41","blue",64,18,1,9,0.0000
280,"p6dmjfib30","6sgovhek5asjemsn9kia2ord41","blue",64,24,0,10,24.0000
281,"p6dmjfib30","6sgovhek5asjemsn9kia2ord41","blue",64,25,0,11,25.0000
282,"p6dmjfib30","6sgovhek5asjemsn9kia2ord41","blue",64,24,0,12,24.0000
283,"p6dmjfib30","6sgovhek5asjemsn9kia2ord41","blue",64,32,0,13,32.0000
284,"p6dmjfib30","6sgovhek5asjemsn9kia2ord41","blue",64,25,0,14,25.0000
285,"p6dmjfib30","6sgovhek5asjemsn9kia2ord41","blue",64,29,1,15,0.0000
286,"p6dmjfib30","6sgovhek5asjemsn9kia2ord41","blue",64,31,0,16,31.0000
287,"p6dmjfib30","6sgovhek5asjemsn9kia2ord41","blue",64,30,1,17,0.0000
288,"p6dmjfib30","6sgovhek5asjemsn9kia2ord41","blue",64,23,0,18,23.0000
289,"p6dmjfib30","6sgovhek5asjemsn9kia2ord41","blue",64,24,0,19,24.0000
290,"p6dmjfib30","6sgovhek5asjemsn9kia2ord41","blue",64,23,0,20,23.0000
291,"p6dmjfib30","6sgovhek5asjemsn9kia2ord41","blue",64,28,0,21,28.0000
292,"p6dmjfib30","6sgovhek5asjemsn9kia2ord41","blue",64,28,1,22,0.0000
293,"p6dmjfib30","6sgovhek5asjemsn9kia2ord41","blue",64,23,0,23,23.0000
294,"p6dmjfib30","6sgovhek5asjemsn9kia2ord41","blue",64,21,0,24,21.0000
295,"p6dmjfib30","6sgovhek5asjemsn9kia2ord41","blue",64,22,0,25,22.0000
296,"p6dmjfib30","6sgovhek5asjemsn9kia2ord41","blue",64,28,1,26,0.0000
297,"p6dmjfib30","6sgovhek5asjemsn9kia2ord41","blue",64,27,0,27,27.0000
298,"p6dmjfib30","6sgovhek5asjemsn9kia2ord41","blue",64,28,0,28,28.0000
299,"p6dmjfib30","6sgovhek5asjemsn9kia2ord41","blue",64,25,0,29,25.0000
300,"p6c2cvue6n","218d2h6979otspkdi8nmrf73e3","blue",64,21,1,1,0.0000
301,"p6dmjfib30","6sgovhek5asjemsn9kia2ord41","blue",64,22,1,30,0.0000
302,"p6c2cvue6n","218d2h6979otspkdi8nmrf73e3","blue",64,14,0,2,14.0000
303,"p6c2cvue6n","218d2h6979otspkdi8nmrf73e3","blue",64,18,0,3,18.0000
304,"p6c2cvue6n","218d2h6979otspkdi8nmrf73e3","blue",64,15,0,4,15.0000
305,"p6c2cvue6n","218d2h6979otspkdi8nmrf73e3","blue",64,14,1,5,0.0000
306,"p6c2cvue6n","218d2h6979otspkdi8nmrf73e3","blue",64,11,0,6,11.0000
307,"p6c2cvue6n","218d2h6979otspkdi8nmrf73e3","blue",64,12,0,7,12.0000
308,"p6c2cvue6n","218d2h6979otspkdi8nmrf73e3","blue",64,15,0,8,15.0000
309,"p6c2cvue6n","218d2h6979otspkdi8nmrf73e3","blue",64,12,0,9,12.0000
310,"p6c2cvue6n","218d2h6979otspkdi8nmrf73e3","blue",64,5,1,10,0.0000
311,"p6c2cvue6n","218d2h6979otspkdi8nmrf73e3","blue",64,18,0,11,18.0000
312,"p6c2cvue6n","218d2h6979otspkdi8nmrf73e3","blue",64,21,0,12,21.0000
313,"p6c2cvue6n","218d2h6979otspkdi8nmrf73e3","blue",64,16,0,13,16.0000
314,"p6c2cvue6n","218d2h6979otspkdi8nmrf73e3","blue",64,17,0,14,17.0000
315,"p6c2cvue6n","218d2h6979otspkdi8nmrf73e3","blue",64,1,1,15,0.0000
316,"p6c2cvue6n","218d2h6979otspkdi8nmrf73e3","blue",64,19,0,16,19.0000
317,"p6c2cvue6n","218d2h6979otspkdi8nmrf73e3","blue",64,18,0,17,18.0000
318,"p6c2cvue6n","218d2h6979otspkdi8nmrf73e3","blue",64,18,0,18,18.0000
319,"p6c2cvue6n","218d2h6979otspkdi8nmrf73e3","blue",64,24,0,19,24.0000
320,"p6c2cvue6n","218d2h6979otspkdi8nmrf73e3","blue",64,5,1,20,0.0000
321,"p6c2cvue6n","218d2h6979otspkdi8nmrf73e3","blue",64,27,0,21,27.0000
322,"p6c2cvue6n","218d2h6979otspkdi8nmrf73e3","blue",64,25,0,22,25.0000
323,"p6c2cvue6n","218d2h6979otspkdi8nmrf73e3","blue",64,13,1,23,0.0000
324,"p6c2cvue6n","218d2h6979otspkdi8nmrf73e3","blue",64,29,0,24,29.0000
325,"p6c2cvue6n","218d2h6979otspkdi8nmrf73e3","blue",64,29,0,25,29.0000
326,"p6c2cvue6n","218d2h6979otspkdi8nmrf73e3","blue",64,19,1,26,0.0000
327,"p6c2cvue6n","218d2h6979otspkdi8nmrf73e3","blue",64,14,1,27,0.0000
328,"p6c2cvue6n","218d2h6979otspkdi8nmrf73e3","blue",64,30,0,28,30.0000
329,"p6c2cvue6n","218d2h6979otspkdi8nmrf73e3","blue",64,10,0,29,10.0000
330,"p6c2cvue6n","218d2h6979otspkdi8nmrf73e3","blue",64,5,1,30,0.0000
331,"p01na4rhdm","jmfuna7vr1nooohg4nk1o8qub4","blue",64,11,0,1,11.0000
332,"p01na4rhdm","jmfuna7vr1nooohg4nk1o8qub4","blue",64,12,1,2,0.0000
333,"p01na4rhdm","jmfuna7vr1nooohg4nk1o8qub4","blue",64,12,0,3,12.0000
334,"p01na4rhdm","jmfuna7vr1nooohg4nk1o8qub4","blue",64,16,0,4,16.0000
335,"p01na4rhdm","jmfuna7vr1nooohg4nk1o8qub4","blue",64,20,0,5,20.0000
336,"p01na4rhdm","jmfuna7vr1nooohg4nk1o8qub4","blue",64,7,1,6,0.0000
337,"p01na4rhdm","jmfuna7vr1nooohg4nk1o8qub4","blue",64,10,1,7,0.0000
338,"p01na4rhdm","jmfuna7vr1nooohg4nk1o8qub4","blue",64,16,0,8,16.0000
339,"p01na4rhdm","jmfuna7vr1nooohg4nk1o8qub4","blue",64,16,0,9,16.0000
340,"p01na4rhdm","jmfuna7vr1nooohg4nk1o8qub4","blue",64,19,0,10,19.0000
341,"pig2n9d3rp","cjiqs3nscooe5t6vtcjnmuuhh1","blue",64,10,0,1,10.0000
342,"p01na4rhdm","jmfuna7vr1nooohg4nk1o8qub4","blue",64,18,0,11,18.0000
343,"p01na4rhdm","jmfuna7vr1nooohg4nk1o8qub4","blue",64,16,0,12,16.0000
344,"pig2n9d3rp","cjiqs3nscooe5t6vtcjnmuuhh1","blue",64,13,0,2,13.0000
345,"p01na4rhdm","jmfuna7vr1nooohg4nk1o8qub4","blue",64,18,0,13,18.0000
346,"p01na4rhdm","jmfuna7vr1nooohg4nk1o8qub4","blue",64,20,0,14,20.0000
347,"p01na4rhdm","jmfuna7vr1nooohg4nk1o8qub4","blue",64,13,1,15,0.0000
348,"p01na4rhdm","jmfuna7vr1nooohg4nk1o8qub4","blue",64,21,0,16,21.0000
349,"p01na4rhdm","jmfuna7vr1nooohg4nk1o8qub4","blue",64,4,1,17,0.0000
350,"p01na4rhdm","jmfuna7vr1nooohg4nk1o8qub4","blue",64,20,0,18,20.0000
351,"p01na4rhdm","jmfuna7vr1nooohg4nk1o8qub4","blue",64,20,0,19,20.0000
352,"p01na4rhdm","jmfuna7vr1nooohg4nk1o8qub4","blue",64,19,0,20,19.0000
353,"pig2n9d3rp","cjiqs3nscooe5t6vtcjnmuuhh1","blue",64,12,0,3,12.0000
354,"p01na4rhdm","jmfuna7vr1nooohg4nk1o8qub4","blue",64,20,0,21,20.0000
355,"p01na4rhdm","jmfuna7vr1nooohg4nk1o8qub4","blue",64,20,0,22,20.0000
356,"p01na4rhdm","jmfuna7vr1nooohg4nk1o8qub4","blue",64,9,1,23,0.0000
357,"p01na4rhdm","jmfuna7vr1nooohg4nk1o8qub4","blue",64,21,0,24,21.0000
358,"pig2n9d3rp","cjiqs3nscooe5t6vtcjnmuuhh1","blue",64,12,0,4,12.0000
359,"p01na4rhdm","jmfuna7vr1nooohg4nk1o8qub4","blue",64,8,1,25,0.0000
360,"p01na4rhdm","jmfuna7vr1nooohg4nk1o8qub4","blue",64,22,0,26,22.0000
361,"p01na4rhdm","jmfuna7vr1nooohg4nk1o8qub4","blue",64,23,0,28,23.0000
362,"p01na4rhdm","jmfuna7vr1nooohg4nk1o8qub4","blue",64,25,0,28,25.0000
363,"pig2n9d3rp","cjiqs3nscooe5t6vtcjnmuuhh1","blue",64,15,0,5,15.0000
364,"p01na4rhdm","jmfuna7vr1nooohg4nk1o8qub4","blue",64,27,1,29,0.0000
365,"p01na4rhdm","jmfuna7vr1nooohg4nk1o8qub4","blue",64,5,1,30,0.0000
366,"pul13keuls","6nm4o4re82tg89atdnsnpntfc7","blue",64,18,0,1,18.0000
367,"pul13keuls","6nm4o4re82tg89atdnsnpntfc7","blue",64,32,0,2,32.0000
368,"pul13keuls","6nm4o4re82tg89atdnsnpntfc7","blue",64,34,1,3,0.0000
369,"pig2n9d3rp","cjiqs3nscooe5t6vtcjnmuuhh1","blue",64,9,0,6,9.0000
370,"pul13keuls","6nm4o4re82tg89atdnsnpntfc7","blue",64,22,1,4,0.0000
371,"pul13keuls","6nm4o4re82tg89atdnsnpntfc7","blue",64,19,0,5,19.0000
372,"pig2n9d3rp","cjiqs3nscooe5t6vtcjnmuuhh1","blue",64,15,0,7,15.0000
373,"pul13keuls","6nm4o4re82tg89atdnsnpntfc7","blue",64,20,0,6,20.0000
374,"pul13keuls","6nm4o4re82tg89atdnsnpntfc7","blue",64,21,0,7,21.0000
375,"pul13keuls","6nm4o4re82tg89atdnsnpntfc7","blue",64,22,1,8,0.0000
376,"pul13keuls","6nm4o4re82tg89atdnsnpntfc7","blue",64,16,0,9,16.0000
377,"pul13keuls","6nm4o4re82tg89atdnsnpntfc7","blue",64,19,0,10,19.0000
378,"pig2n9d3rp","cjiqs3nscooe5t6vtcjnmuuhh1","blue",64,15,0,8,15.0000
379,"pul13keuls","6nm4o4re82tg89atdnsnpntfc7","blue",64,19,0,11,19.0000
380,"pul13keuls","6nm4o4re82tg89atdnsnpntfc7","blue",64,12,1,12,0.0000
381,"pul13keuls","6nm4o4re82tg89atdnsnpntfc7","blue",64,4,1,13,0.0000
382,"pul13keuls","6nm4o4re82tg89atdnsnpntfc7","blue",64,16,0,14,16.0000
383,"pig2n9d3rp","cjiqs3nscooe5t6vtcjnmuuhh1","blue",64,15,0,9,15.0000
384,"pul13keuls","6nm4o4re82tg89atdnsnpntfc7","blue",64,17,0,15,17.0000
385,"pul13keuls","6nm4o4re82tg89atdnsnpntfc7","blue",64,17,0,16,17.0000
386,"pul13keuls","6nm4o4re82tg89atdnsnpntfc7","blue",64,20,0,17,20.0000
387,"pul13keuls","6nm4o4re82tg89atdnsnpntfc7","blue",64,19,0,18,19.0000
388,"pig2n9d3rp","cjiqs3nscooe5t6vtcjnmuuhh1","blue",64,15,0,10,15.0000
389,"pul13keuls","6nm4o4re82tg89atdnsnpntfc7","blue",64,22,0,19,22.0000
390,"pul13keuls","6nm4o4re82tg89atdnsnpntfc7","blue",64,25,1,20,0.0000
391,"pig2n9d3rp","cjiqs3nscooe5t6vtcjnmuuhh1","blue",64,15,0,11,15.0000
392,"pul13keuls","6nm4o4re82tg89atdnsnpntfc7","blue",64,17,0,21,17.0000
393,"pul13keuls","6nm4o4re82tg89atdnsnpntfc7","blue",64,25,0,22,25.0000
394,"pul13keuls","6nm4o4re82tg89atdnsnpntfc7","blue",64,21,0,23,21.0000
395,"p541quhi8d","90kbgdqhg8tj5929cvrpgj0dd3","blue",64,19,0,1,19.0000
396,"pul13keuls","6nm4o4re82tg89atdnsnpntfc7","blue",64,19,1,24,0.0000
397,"pa706ano51","27rqnq3qghbvusrpcbqqrbbe83","blue",64,10,0,1,10.0000
398,"p541quhi8d","90kbgdqhg8tj5929cvrpgj0dd3","blue",64,26,1,2,0.0000
399,"pul13keuls","6nm4o4re82tg89atdnsnpntfc7","blue",64,20,0,25,20.0000
400,"pig2n9d3rp","cjiqs3nscooe5t6vtcjnmuuhh1","blue",64,12,1,12,0.0000
401,"pa706ano51","27rqnq3qghbvusrpcbqqrbbe83","blue",64,20,0,2,20.0000
402,"p541quhi8d","90kbgdqhg8tj5929cvrpgj0dd3","blue",64,25,0,3,25.0000
403,"pul13keuls","6nm4o4re82tg89atdnsnpntfc7","blue",64,20,0,26,20.0000
404,"pa706ano51","27rqnq3qghbvusrpcbqqrbbe83","blue",64,30,0,3,30.0000
405,"pul13keuls","6nm4o4re82tg89atdnsnpntfc7","blue",64,23,0,27,23.0000
406,"pa706ano51","27rqnq3qghbvusrpcbqqrbbe83","blue",64,38,1,4,0.0000
407,"p541quhi8d","90kbgdqhg8tj5929cvrpgj0dd3","blue",64,35,0,4,35.0000
408,"pa706ano51","27rqnq3qghbvusrpcbqqrbbe83","blue",64,14,1,5,0.0000
409,"p541quhi8d","90kbgdqhg8tj5929cvrpgj0dd3","blue",64,14,1,5,0.0000
410,"pul13keuls","6nm4o4re82tg89atdnsnpntfc7","blue",64,27,0,28,27.0000
411,"pig2n9d3rp","cjiqs3nscooe5t6vtcjnmuuhh1","blue",64,4,1,13,0.0000
412,"pa706ano51","27rqnq3qghbvusrpcbqqrbbe83","blue",64,24,0,6,24.0000
413,"p1plt7p642","ii9163ur9nvqlumgptdbsgldf4","blue",64,21,1,1,0.0000
414,"p541quhi8d","90kbgdqhg8tj5929cvrpgj0dd3","blue",64,24,0,6,24.0000
415,"pul13keuls","6nm4o4re82tg89atdnsnpntfc7","blue",64,26,1,29,0.0000
416,"pa706ano51","27rqnq3qghbvusrpcbqqrbbe83","blue",64,33,0,7,33.0000
417,"p1plt7p642","ii9163ur9nvqlumgptdbsgldf4","blue",64,20,0,2,20.0000
418,"pul13keuls","6nm4o4re82tg89atdnsnpntfc7","blue",64,21,0,30,21.0000
419,"pa706ano51","27rqnq3qghbvusrpcbqqrbbe83","blue",64,26,0,8,26.0000
420,"p541quhi8d","90kbgdqhg8tj5929cvrpgj0dd3","blue",64,37,0,7,37.0000
421,"pig2n9d3rp","cjiqs3nscooe5t6vtcjnmuuhh1","blue",64,15,0,14,15.0000
422,"p1plt7p642","ii9163ur9nvqlumgptdbsgldf4","blue",64,25,0,3,25.0000
423,"pa706ano51","27rqnq3qghbvusrpcbqqrbbe83","blue",64,33,1,9,0.0000
424,"pa706ano51","27rqnq3qghbvusrpcbqqrbbe83","blue",64,5,1,10,0.0000
425,"p541quhi8d","90kbgdqhg8tj5929cvrpgj0dd3","blue",64,32,0,8,32.0000
426,"pig2n9d3rp","cjiqs3nscooe5t6vtcjnmuuhh1","blue",64,10,0,15,10.0000
427,"p1plt7p642","ii9163ur9nvqlumgptdbsgldf4","blue",64,30,0,4,30.0000
428,"pa706ano51","27rqnq3qghbvusrpcbqqrbbe83","blue",64,29,1,11,0.0000
429,"p541quhi8d","90kbgdqhg8tj5929cvrpgj0dd3","blue",64,33,1,9,0.0000
430,"pig2n9d3rp","cjiqs3nscooe5t6vtcjnmuuhh1","blue",64,9,0,16,9.0000
431,"p541quhi8d","90kbgdqhg8tj5929cvrpgj0dd3","blue",64,5,1,10,0.0000
432,"p1plt7p642","ii9163ur9nvqlumgptdbsgldf4","blue",64,14,1,5,0.0000
433,"pa706ano51","27rqnq3qghbvusrpcbqqrbbe83","blue",64,30,0,12,30.0000
434,"pa706ano51","27rqnq3qghbvusrpcbqqrbbe83","blue",64,29,1,13,0.0000
435,"p541quhi8d","90kbgdqhg8tj5929cvrpgj0dd3","blue",64,25,0,11,25.0000
436,"p1plt7p642","ii9163ur9nvqlumgptdbsgldf4","blue",64,40,0,6,40.0000
437,"pa706ano51","27rqnq3qghbvusrpcbqqrbbe83","blue",64,27,0,14,27.0000
438,"pa706ano51","27rqnq3qghbvusrpcbqqrbbe83","blue",64,1,1,15,0.0000
439,"p541quhi8d","90kbgdqhg8tj5929cvrpgj0dd3","blue",64,40,0,12,40.0000
440,"pig2n9d3rp","cjiqs3nscooe5t6vtcjnmuuhh1","blue",64,10,0,17,10.0000
441,"p1plt7p642","ii9163ur9nvqlumgptdbsgldf4","blue",64,34,0,7,34.0000
442,"pa706ano51","27rqnq3qghbvusrpcbqqrbbe83","blue",64,44,0,16,44.0000
443,"p541quhi8d","90kbgdqhg8tj5929cvrpgj0dd3","blue",64,28,0,13,28.0000
444,"pa706ano51","27rqnq3qghbvusrpcbqqrbbe83","blue",64,23,0,17,23.0000
445,"p1plt7p642","ii9163ur9nvqlumgptdbsgldf4","blue",64,37,0,8,37.0000
446,"p541quhi8d","90kbgdqhg8tj5929cvrpgj0dd3","blue",64,18,0,14,18.0000
447,"p541quhi8d","90kbgdqhg8tj5929cvrpgj0dd3","blue",64,1,1,15,0.0000
448,"pig2n9d3rp","cjiqs3nscooe5t6vtcjnmuuhh1","blue",64,14,0,18,14.0000
449,"pa706ano51","27rqnq3qghbvusrpcbqqrbbe83","blue",64,27,0,18,27.0000
450,"p1plt7p642","ii9163ur9nvqlumgptdbsgldf4","blue",64,33,1,9,0.0000
451,"p1plt7p642","ii9163ur9nvqlumgptdbsgldf4","blue",64,5,1,10,0.0000
452,"p541quhi8d","90kbgdqhg8tj5929cvrpgj0dd3","blue",64,38,0,16,38.0000
453,"pa706ano51","27rqnq3qghbvusrpcbqqrbbe83","blue",64,41,0,19,41.0000
454,"pa706ano51","27rqnq3qghbvusrpcbqqrbbe83","blue",64,5,1,20,0.0000
455,"p541quhi8d","90kbgdqhg8tj5929cvrpgj0dd3","blue",64,10,0,17,10.0000
456,"pf5a8b7j9h","3af0mjdtg0ovumutt428oa28e4","blue",64,21,1,1,0.0000
457,"pa706ano51","27rqnq3qghbvusrpcbqqrbbe83","blue",64,10,0,21,10.0000
458,"p1plt7p642","ii9163ur9nvqlumgptdbsgldf4","blue",64,29,1,11,0.0000
459,"pf5a8b7j9h","3af0mjdtg0ovumutt428oa28e4","blue",64,12,1,2,0.0000
460,"p541quhi8d","90kbgdqhg8tj5929cvrpgj0dd3","blue",64,27,0,18,27.0000
461,"pa706ano51","27rqnq3qghbvusrpcbqqrbbe83","blue",64,32,0,22,32.0000
462,"pf5a8b7j9h","3af0mjdtg0ovumutt428oa28e4","blue",64,9,0,3,9.0000
463,"p1plt7p642","ii9163ur9nvqlumgptdbsgldf4","blue",64,34,0,12,34.0000
464,"pa706ano51","27rqnq3qghbvusrpcbqqrbbe83","blue",64,13,1,23,0.0000
465,"p541quhi8d","90kbgdqhg8tj5929cvrpgj0dd3","blue",64,34,0,19,34.0000
466,"pa706ano51","27rqnq3qghbvusrpcbqqrbbe83","blue",64,17,0,24,17.0000
467,"pf5a8b7j9h","3af0mjdtg0ovumutt428oa28e4","blue",64,11,0,4,11.0000
468,"p541quhi8d","90kbgdqhg8tj5929cvrpgj0dd3","blue",64,5,1,20,0.0000
469,"p1plt7p642","ii9163ur9nvqlumgptdbsgldf4","blue",64,29,1,13,0.0000
470,"pa706ano51","27rqnq3qghbvusrpcbqqrbbe83","blue",64,19,0,25,19.0000
471,"pf5a8b7j9h","3af0mjdtg0ovumutt428oa28e4","blue",64,11,0,5,11.0000
472,"pa706ano51","27rqnq3qghbvusrpcbqqrbbe83","blue",64,19,1,26,0.0000
473,"pf5a8b7j9h","3af0mjdtg0ovumutt428oa28e4","blue",64,7,1,6,0.0000
474,"p1plt7p642","ii9163ur9nvqlumgptdbsgldf4","blue",64,29,1,14,0.0000
475,"p541quhi8d","90kbgdqhg8tj5929cvrpgj0dd3","blue",64,35,0,21,35.0000
476,"pa706ano51","27rqnq3qghbvusrpcbqqrbbe83","blue",64,14,1,27,0.0000
477,"p1plt7p642","ii9163ur9nvqlumgptdbsgldf4","blue",64,1,1,15,0.0000
478,"pf5a8b7j9h","3af0mjdtg0ovumutt428oa28e4","blue",64,10,1,7,0.0000
479,"pig2n9d3rp","cjiqs3nscooe5t6vtcjnmuuhh1","blue",64,10,0,19,10.0000
480,"p541quhi8d","90kbgdqhg8tj5929cvrpgj0dd3","blue",64,21,0,22,21.0000
481,"p1plt7p642","ii9163ur9nvqlumgptdbsgldf4","blue",64,21,0,16,21.0000
482,"pf5a8b7j9h","3af0mjdtg0ovumutt428oa28e4","blue",64,10,0,8,10.0000
483,"p541quhi8d","90kbgdqhg8tj5929cvrpgj0dd3","blue",64,13,1,23,0.0000
484,"pa706ano51","27rqnq3qghbvusrpcbqqrbbe83","blue",64,44,1,28,0.0000
485,"pa706ano51","27rqnq3qghbvusrpcbqqrbbe83","blue",64,23,1,29,0.0000
486,"p1plt7p642","ii9163ur9nvqlumgptdbsgldf4","blue",64,25,0,17,25.0000
487,"pf5a8b7j9h","3af0mjdtg0ovumutt428oa28e4","blue",64,10,0,9,10.0000
488,"pa706ano51","27rqnq3qghbvusrpcbqqrbbe83","blue",64,5,1,30,0.0000
489,"pig2n9d3rp","cjiqs3nscooe5t6vtcjnmuuhh1","blue",64,6,0,20,6.0000
490,"p541quhi8d","90kbgdqhg8tj5929cvrpgj0dd3","blue",64,36,1,24,0.0000
491,"pf5a8b7j9h","3af0mjdtg0ovumutt428oa28e4","blue",64,9,0,10,9.0000
492,"p1plt7p642","ii9163ur9nvqlumgptdbsgldf4","blue",64,25,0,18,25.0000
493,"pf5a8b7j9h","3af0mjdtg0ovumutt428oa28e4","blue",64,11,0,11,11.0000
494,"p541quhi8d","90kbgdqhg8tj5929cvrpgj0dd3","blue",64,28,0,25,28.0000
495,"p1plt7p642","ii9163ur9nvqlumgptdbsgldf4","blue",64,31,0,19,31.0000
496,"pig2n9d3rp","cjiqs3nscooe5t6vtcjnmuuhh1","blue",64,10,0,21,10.0000
497,"p1plt7p642","ii9163ur9nvqlumgptdbsgldf4","blue",64,5,1,20,0.0000
498,"p541quhi8d","90kbgdqhg8tj5929cvrpgj0dd3","blue",64,19,1,26,0.0000
499,"pf5a8b7j9h","3af0mjdtg0ovumutt428oa28e4","blue",64,11,0,12,11.0000
500,"p541quhi8d","90kbgdqhg8tj5929cvrpgj0dd3","blue",64,14,1,27,0.0000
501,"p1plt7p642","ii9163ur9nvqlumgptdbsgldf4","blue",64,28,0,21,28.0000
502,"p1plt7p642","ii9163ur9nvqlumgptdbsgldf4","blue",64,26,0,22,26.0000
503,"p541quhi8d","90kbgdqhg8tj5929cvrpgj0dd3","blue",64,38,0,28,38.0000
504,"p1plt7p642","ii9163ur9nvqlumgptdbsgldf4","blue",64,13,1,23,0.0000
505,"p541quhi8d","90kbgdqhg8tj5929cvrpgj0dd3","blue",64,23,1,29,0.0000
506,"p541quhi8d","90kbgdqhg8tj5929cvrpgj0dd3","blue",64,5,1,30,0.0000
507,"p1plt7p642","ii9163ur9nvqlumgptdbsgldf4","blue",64,25,0,24,25.0000
508,"pf5a8b7j9h","3af0mjdtg0ovumutt428oa28e4","blue",64,13,0,13,13.0000
509,"p1plt7p642","ii9163ur9nvqlumgptdbsgldf4","blue",64,26,0,25,26.0000
510,"p1plt7p642","ii9163ur9nvqlumgptdbsgldf4","blue",64,19,1,26,0.0000
511,"pig2n9d3rp","cjiqs3nscooe5t6vtcjnmuuhh1","blue",64,15,0,22,15.0000
512,"pf5a8b7j9h","3af0mjdtg0ovumutt428oa28e4","blue",64,12,0,14,12.0000
513,"p1plt7p642","ii9163ur9nvqlumgptdbsgldf4","blue",64,14,1,27,0.0000
514,"pf5a8b7j9h","3af0mjdtg0ovumutt428oa28e4","blue",64,13,1,15,0.0000
515,"pf5a8b7j9h","3af0mjdtg0ovumutt428oa28e4","blue",64,10,0,16,10.0000
516,"pf5a8b7j9h","3af0mjdtg0ovumutt428oa28e4","blue",64,4,1,17,0.0000
517,"p1plt7p642","ii9163ur9nvqlumgptdbsgldf4","blue",64,25,0,28,25.0000
518,"pf5a8b7j9h","3af0mjdtg0ovumutt428oa28e4","blue",64,10,0,18,10.0000
519,"p1plt7p642","ii9163ur9nvqlumgptdbsgldf4","blue",64,23,1,29,0.0000
520,"p1plt7p642","ii9163ur9nvqlumgptdbsgldf4","blue",64,5,1,30,0.0000
521,"pf5a8b7j9h","3af0mjdtg0ovumutt428oa28e4","blue",64,12,0,19,12.0000
522,"pf5a8b7j9h","3af0mjdtg0ovumutt428oa28e4","blue",64,11,0,20,11.0000
523,"pf5a8b7j9h","3af0mjdtg0ovumutt428oa28e4","blue",64,12,0,21,12.0000
524,"pig2n9d3rp","cjiqs3nscooe5t6vtcjnmuuhh1","blue",64,15,0,23,15.0000
525,"pf5a8b7j9h","3af0mjdtg0ovumutt428oa28e4","blue",64,11,0,22,11.0000
526,"pf5a8b7j9h","3af0mjdtg0ovumutt428oa28e4","blue",64,9,1,23,0.0000
527,"pig2n9d3rp","cjiqs3nscooe5t6vtcjnmuuhh1","blue",64,15,0,24,15.0000
528,"pf5a8b7j9h","3af0mjdtg0ovumutt428oa28e4","blue",64,10,0,24,10.0000
529,"pf5a8b7j9h","3af0mjdtg0ovumutt428oa28e4","blue",64,8,1,25,0.0000
530,"pig2n9d3rp","cjiqs3nscooe5t6vtcjnmuuhh1","blue",64,15,0,25,15.0000
531,"pf5a8b7j9h","3af0mjdtg0ovumutt428oa28e4","blue",64,10,0,26,10.0000
532,"pig2n9d3rp","cjiqs3nscooe5t6vtcjnmuuhh1","blue",64,10,0,26,10.0000
533,"pf5a8b7j9h","3af0mjdtg0ovumutt428oa28e4","blue",64,10,0,27,10.0000
534,"pf5a8b7j9h","3af0mjdtg0ovumutt428oa28e4","blue",64,11,0,29,11.0000
535,"pig2n9d3rp","cjiqs3nscooe5t6vtcjnmuuhh1","blue",64,15,0,27,15.0000
536,"pf5a8b7j9h","3af0mjdtg0ovumutt428oa28e4","blue",64,11,0,29,11.0000
537,"pf5a8b7j9h","3af0mjdtg0ovumutt428oa28e4","blue",64,5,1,30,0.0000
538,"pig2n9d3rp","cjiqs3nscooe5t6vtcjnmuuhh1","blue",64,15,0,28,15.0000
539,"pig2n9d3rp","cjiqs3nscooe5t6vtcjnmuuhh1","blue",64,15,0,29,15.0000
540,"pig2n9d3rp","cjiqs3nscooe5t6vtcjnmuuhh1","blue",64,15,0,30,15.0000
541,"poo90upiv7","4q5tdv1d2vf1kkj2hiuuq17oc5","blue",64,7,0,1,7.0000
542,"poo90upiv7","4q5tdv1d2vf1kkj2hiuuq17oc5","blue",64,26,1,2,0.0000
543,"poo90upiv7","4q5tdv1d2vf1kkj2hiuuq17oc5","blue",64,31,0,3,31.0000
544,"poo90upiv7","4q5tdv1d2vf1kkj2hiuuq17oc5","blue",64,26,0,4,26.0000
545,"poo90upiv7","4q5tdv1d2vf1kkj2hiuuq17oc5","blue",64,14,1,5,0.0000
546,"poo90upiv7","4q5tdv1d2vf1kkj2hiuuq17oc5","blue",64,33,0,6,33.0000
547,"poo90upiv7","4q5tdv1d2vf1kkj2hiuuq17oc5","blue",64,15,0,7,15.0000
548,"poo90upiv7","4q5tdv1d2vf1kkj2hiuuq17oc5","blue",64,21,0,8,21.0000
549,"poo90upiv7","4q5tdv1d2vf1kkj2hiuuq17oc5","blue",64,33,1,9,0.0000
550,"poo90upiv7","4q5tdv1d2vf1kkj2hiuuq17oc5","blue",64,5,1,10,0.0000
551,"poo90upiv7","4q5tdv1d2vf1kkj2hiuuq17oc5","blue",64,28,0,11,28.0000
552,"poo90upiv7","4q5tdv1d2vf1kkj2hiuuq17oc5","blue",64,27,0,12,27.0000
553,"poo90upiv7","4q5tdv1d2vf1kkj2hiuuq17oc5","blue",64,29,1,13,0.0000
554,"poo90upiv7","4q5tdv1d2vf1kkj2hiuuq17oc5","blue",64,20,0,14,20.0000
